ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.05,17.69,64.56,689.0,540.51,100.0,53.0,114.0,Almond
7.27,19.27,63.31,1151.0,522.78,72.0,57.0,104.0,Almond
6.29,23.09,48.24,533.0,642.45,107.0,29.0,110.0,Almond
6.04,27.75,54.3,1372.0,790.78,76.0,28.0,76.0,Almond
7.38,15.12,60.19,508.0,576.42,40.0,43.0,71.0,Almond
6.28,19.87,58.02,180.0,468.56,108.0,46.0,76.0,Almond
6.15,22.47,57.14,171.0,609.49,91.0,57.0,92.0,Almond
7.17,19.39,43.85,206.0,934.33,50.0,54.0,92.0,Almond
7.31,23.92,65.93,377.0,519.98,56.0,29.0,81.0,Almond
6.11,28.7,42.58,560.0,519.65,59.0,36.0,83.0,Almond
6.36,26.81,54.53,682.0,531.6,52.0,43.0,50.0,Almond
6.91,29.9,42.78,1430.0,866.16,71.0,41.0,100.0,Almond
6.48,17.55,43.88,793.0,734.6,85.0,32.0,102.0,Almond
6.94,23.65,58.97,1497.0,939.4,111.0,44.0,105.0,Almond
6.03,17.26,56.95,396.0,503.16,70.0,24.0,117.0,Almond
6.73,21.67,69.27,1348.0,888.25,70.0,48.0,74.0,Almond
6.62,23.97,58.91,589.0,725.96,79.0,49.0,59.0,Almond
6.53,24.56,36.5,2197.0,846.26,110.0,18.0,229.0,Apple
5.56,11.38,36.05,2274.0,980.65,106.0,30.0,193.0,Apple
6.99,22.09,48.03,3172.0,869.84,100.0,17.0,198.0,Apple
5.88,19.41,35.3,2451.0,930.73,90.0,16.0,168.0,Apple
6.47,16.68,43.31,2885.0,625.36,82.0,28.0,239.0,Apple
6.78,14.5,44.0,2442.0,802.54,100.0,17.0,235.0,Apple
5.88,20.22,44.03,1496.0,601.71,94.0,24.0,235.0,Apple
6.83,18.41,34.46,2884.0,866.03,130.0,29.0,179.0,Apple
5.85,22.25,36.73,2433.0,866.63,111.0,20.0,216.0,Apple
6.78,13.53,32.04,2657.0,972.45,128.0,26.0,153.0,Apple
6.53,24.56,36.5,2197.0,846.26,110.0,18.0,229.0,Apple
6.43,10.81,49.49,2309.0,619.89,127.0,20.0,153.0,Apple
6.24,25.2,39.13,1482.0,923.77,94.0,27.0,184.0,Apple
6.34,19.39,38.86,2708.0,754.86,135.0,19.0,243.0,Apple
6.62,15.05,31.08,2244.0,679.73,150.0,22.0,150.0,Apple
6.96,22.15,38.9,2440.0,707.84,100.0,27.0,236.0,Apple
6.71,16.11,45.52,2675.0,873.32,86.0,17.0,219.0,Apple
6.74,12.34,46.07,1843.0,828.82,138.0,23.0,209.0,Apple
6.03,24.89,33.55,2445.0,864.69,110.0,22.0,211.0,Apple
5.94,21.34,30.35,1712.0,612.08,103.0,17.0,176.0,Apple
6.16,14.32,38.68,1519.0,775.26,148.0,29.0,182.0,Apple
6.22,25.09,49.83,2808.0,837.43,121.0,24.0,206.0,Apple
6.45,16.12,43.88,2908.0,800.74,133.0,15.0,197.0,Apple
6.12,23.76,45.28,2932.0,660.55,133.0,16.0,164.0,Apple
6.58,17.35,46.24,1966.0,837.96,129.0,21.0,169.0,Apple
6.57,12.34,37.19,3126.0,980.48,103.0,30.0,186.0,Apple
6.0,17.44,33.17,2318.0,926.68,83.0,25.0,220.0,Apple
5.87,18.47,32.59,3211.0,669.46,149.0,27.0,158.0,Apple
6.22,25.35,32.31,2030.0,704.1,143.0,17.0,202.0,Apple
6.45,14.85,35.06,2177.0,930.24,111.0,25.0,159.0,Apple
6.65,10.73,39.55,1537.0,861.07,81.0,24.0,155.0,Apple
5.99,23.72,33.32,3130.0,707.01,146.0,29.0,200.0,Apple
6.89,19.53,34.26,1619.0,793.92,99.0,17.0,170.0,Apple
5.66,13.27,45.29,1453.0,933.85,133.0,19.0,165.0,Apple
6.76,19.0,31.44,2013.0,812.33,91.0,28.0,249.0,Apple
5.8,26.89,37.59,2884.0,836.95,82.0,17.0,247.0,Apple
6.88,16.01,44.59,2360.0,844.21,102.0,15.0,226.0,Apple
6.49,13.89,42.84,2784.0,894.85,125.0,30.0,224.0,Apple
5.88,26.26,32.27,3291.0,939.94,98.0,23.0,212.0,Apple
5.82,13.15,40.6,2715.0,725.94,123.0,15.0,214.0,Apple
6.28,15.79,47.94,1407.0,874.03,126.0,25.0,226.0,Apple
6.53,15.07,49.03,2727.0,719.49,121.0,27.0,171.0,Apple
5.77,13.61,47.19,1621.0,772.12,126.0,24.0,164.0,Apple
5.87,18.47,32.59,3211.0,669.46,149.0,27.0,158.0,Apple
6.62,13.23,42.55,2489.0,806.39,83.0,20.0,241.0,Apple
5.66,26.69,38.04,1430.0,903.97,113.0,25.0,192.0,Apple
6.92,22.67,33.05,1752.0,929.32,98.0,28.0,237.0,Apple
6.28,15.79,47.94,1407.0,874.03,126.0,25.0,226.0,Apple
6.7,16.44,36.91,2377.0,728.68,130.0,18.0,197.0,Apple
6.98,17.09,34.81,1554.0,937.27,105.0,27.0,217.0,Apple
6.65,15.85,36.46,2645.0,823.23,127.0,25.0,153.0,Apple
6.42,18.02,30.78,3105.0,676.28,129.0,21.0,239.0,Apple
6.85,15.55,47.01,2369.0,712.71,82.0,25.0,199.0,Apple
6.57,25.49,30.1,2276.0,629.14,130.0,26.0,239.0,Apple
5.92,25.95,34.72,3240.0,867.22,87.0,30.0,199.0,Apple
6.62,16.97,46.4,2698.0,811.03,111.0,22.0,178.0,Apple
6.89,24.02,45.17,2908.0,648.19,142.0,28.0,198.0,Apple
6.87,24.66,39.68,2001.0,728.41,131.0,15.0,206.0,Apple
6.91,19.98,38.9,2698.0,750.97,98.0,22.0,234.0,Apple
6.71,25.51,33.36,2822.0,889.59,148.0,22.0,241.0,Apple
5.63,12.55,34.43,2708.0,783.0,111.0,26.0,222.0,Apple
6.83,18.41,34.46,2884.0,866.03,130.0,29.0,179.0,Apple
6.53,15.07,49.03,2727.0,719.49,121.0,27.0,171.0,Apple
6.71,16.11,45.52,2675.0,873.32,86.0,17.0,219.0,Apple
6.43,12.67,44.04,2311.0,702.84,126.0,25.0,167.0,Apple
6.03,24.89,33.55,2445.0,864.69,110.0,22.0,211.0,Apple
6.71,25.51,33.36,2822.0,889.59,148.0,22.0,241.0,Apple
5.91,23.73,36.83,1751.0,633.73,136.0,24.0,179.0,Apple
6.25,17.41,40.64,2085.0,665.6,124.0,29.0,167.0,Apple
6.89,24.87,48.07,2702.0,835.5,82.0,19.0,189.0,Apple
5.58,15.08,39.73,1847.0,609.55,90.0,22.0,172.0,Apple
6.7,19.13,31.47,2007.0,867.27,108.0,19.0,170.0,Apple
6.84,24.34,47.88,3025.0,607.33,109.0,28.0,227.0,Apple
6.15,20.18,35.37,2675.0,744.22,123.0,16.0,236.0,Apple
6.32,22.78,31.88,2987.0,922.81,113.0,21.0,201.0,Apple
6.65,15.85,36.46,2645.0,823.23,127.0,25.0,153.0,Apple
6.77,15.14,39.27,3291.0,696.11,130.0,16.0,245.0,Apple
6.55,18.78,34.72,3060.0,777.03,110.0,17.0,195.0,Apple
6.74,12.34,46.07,1843.0,828.82,138.0,23.0,209.0,Apple
6.04,21.3,47.9,2240.0,835.33,87.0,21.0,228.0,Apple
6.23,15.48,33.94,3064.0,635.95,100.0,20.0,163.0,Apple
6.41,13.27,48.46,1761.0,775.0,141.0,19.0,205.0,Apple
6.13,19.79,37.99,2358.0,908.76,113.0,27.0,205.0,Apple
6.12,26.07,48.48,2743.0,730.48,126.0,17.0,158.0,Apple
5.73,22.29,43.11,2173.0,743.38,88.0,23.0,191.0,Apple
6.92,22.05,47.41,3277.0,672.74,150.0,22.0,175.0,Apple
6.87,16.77,36.29,1526.0,973.45,141.0,29.0,152.0,Apple
6.43,12.67,44.04,2311.0,702.84,126.0,25.0,167.0,Apple
6.33,21.78,44.21,2079.0,700.97,115.0,23.0,202.0,Apple
5.57,24.74,38.17,1549.0,938.96,107.0,19.0,189.0,Apple
6.99,22.09,48.03,3172.0,869.84,100.0,17.0,198.0,Apple
7.0,21.3,34.85,2501.0,672.45,130.0,27.0,180.0,Apple
6.57,15.37,34.4,2097.0,947.65,133.0,18.0,242.0,Apple
6.35,24.81,36.02,2273.0,845.83,121.0,21.0,158.0,Apple
5.6,10.18,39.57,2596.0,673.67,119.0,28.0,152.0,Apple
6.0,17.44,33.17,2318.0,926.68,83.0,25.0,220.0,Apple
6.98,17.09,34.81,1554.0,937.27,105.0,27.0,217.0,Apple
5.6,10.18,39.57,2596.0,673.67,119.0,28.0,152.0,Apple
6.62,16.97,46.4,2698.0,811.03,111.0,22.0,178.0,Apple
5.84,25.99,38.19,2241.0,983.11,90.0,26.0,208.0,Apple
6.56,16.47,30.73,2398.0,834.47,114.0,20.0,219.0,Apple
6.29,11.42,35.41,2769.0,971.29,124.0,19.0,204.0,Apple
5.76,26.6,37.08,2329.0,656.7,125.0,16.0,162.0,Apple
5.85,22.25,36.73,2433.0,866.63,111.0,20.0,216.0,Apple
5.77,11.78,31.0,2656.0,960.32,93.0,24.0,203.0,Apple
6.95,18.52,44.47,1507.0,633.58,147.0,24.0,170.0,Apple
6.06,24.81,34.74,1743.0,698.49,118.0,19.0,222.0,Apple
6.8,24.66,40.5,2474.0,780.95,150.0,26.0,221.0,Apple
5.72,12.95,42.16,1767.0,873.52,121.0,21.0,162.0,Apple
6.75,16.77,32.43,2660.0,944.75,93.0,30.0,236.0,Apple
6.74,18.54,36.34,1899.0,943.64,147.0,15.0,195.0,Apple
5.73,22.28,30.55,2886.0,873.62,121.0,15.0,243.0,Apple
6.1,11.37,43.04,2335.0,843.08,143.0,23.0,245.0,Apple
5.9,12.97,46.58,3022.0,695.22,88.0,30.0,219.0,Apple
6.45,23.14,31.99,1583.0,876.14,104.0,21.0,156.0,Apple
6.37,15.06,39.42,3167.0,994.41,110.0,27.0,245.0,Apple
5.77,25.01,32.02,3266.0,693.39,92.0,28.0,250.0,Apple
6.72,20.76,31.63,2270.0,802.49,134.0,30.0,181.0,Apple
6.09,17.7,33.09,3203.0,805.01,87.0,18.0,191.0,Apple
5.57,17.2,38.15,2216.0,615.18,95.0,29.0,220.0,Apple
5.85,23.0,33.92,1765.0,817.18,125.0,16.0,167.0,Apple
6.81,18.48,32.98,2633.0,797.43,102.0,21.0,180.0,Apple
6.91,15.77,38.88,2410.0,637.34,116.0,27.0,184.0,Apple
5.9,23.83,42.66,1608.0,630.64,145.0,22.0,191.0,Apple
6.79,21.39,48.23,2297.0,805.54,104.0,17.0,231.0,Apple
6.89,18.38,36.23,2756.0,939.43,135.0,25.0,238.0,Apple
5.69,24.44,41.37,1529.0,712.94,110.0,26.0,246.0,Apple
6.62,15.05,31.08,2244.0,679.73,150.0,22.0,150.0,Apple
6.81,24.32,30.01,2770.0,758.84,121.0,21.0,195.0,Apple
6.15,20.18,35.37,2675.0,744.22,123.0,16.0,236.0,Apple
6.84,18.99,42.98,2839.0,666.99,113.0,24.0,197.0,Apple
6.88,19.82,35.28,3098.0,833.03,118.0,21.0,170.0,Apple
5.82,16.0,42.52,1882.0,967.92,81.0,17.0,176.0,Apple
6.61,10.42,45.95,1899.0,869.96,127.0,26.0,245.0,Apple
6.53,20.67,40.04,2411.0,645.64,148.0,23.0,177.0,Apple
6.25,17.41,40.64,2085.0,665.6,124.0,29.0,167.0,Apple
5.9,10.33,39.47,1424.0,605.27,96.0,25.0,203.0,Apple
6.48,23.66,48.14,2683.0,823.35,109.0,27.0,177.0,Apple
6.41,13.27,48.46,1761.0,775.0,141.0,19.0,205.0,Apple
6.53,25.71,43.98,2301.0,985.9,123.0,21.0,214.0,Apple
6.98,23.79,44.97,2165.0,768.89,118.0,17.0,243.0,Apple
6.92,26.03,30.92,1410.0,615.53,150.0,16.0,158.0,Apple
6.15,20.65,35.01,3160.0,600.59,129.0,21.0,195.0,Apple
5.72,12.95,42.16,1767.0,873.52,121.0,21.0,162.0,Apple
6.57,12.34,37.19,3126.0,980.48,103.0,30.0,186.0,Apple
6.78,14.5,44.0,2442.0,802.54,100.0,17.0,235.0,Apple
6.5,25.12,32.41,1627.0,659.5,81.0,23.0,227.0,Apple
6.84,18.99,42.98,2839.0,666.99,113.0,24.0,197.0,Apple
5.78,15.24,31.19,2184.0,701.23,100.0,28.0,187.0,Apple
6.77,19.11,34.03,2123.0,727.44,145.0,19.0,158.0,Apple
5.95,12.59,34.9,2518.0,910.58,123.0,19.0,241.0,Apple
6.53,17.92,33.33,1464.0,723.91,123.0,18.0,154.0,Apple
5.84,25.99,38.19,2241.0,983.11,90.0,26.0,208.0,Apple
6.85,23.84,34.77,2226.0,609.79,91.0,26.0,172.0,Apple
5.88,19.41,35.3,2451.0,930.73,90.0,16.0,168.0,Apple
6.88,17.41,43.33,1924.0,604.67,98.0,30.0,244.0,Apple
6.84,20.68,46.38,2841.0,935.28,142.0,29.0,212.0,Apple
5.57,17.2,38.15,2216.0,615.18,95.0,29.0,220.0,Apple
5.8,26.89,37.59,2884.0,836.95,82.0,17.0,247.0,Apple
6.94,18.78,44.44,2244.0,648.47,131.0,24.0,171.0,Apple
6.89,18.38,36.23,2756.0,939.43,135.0,25.0,238.0,Apple
6.82,23.53,47.67,3063.0,624.37,129.0,20.0,236.0,Apple
6.38,13.08,48.42,1510.0,758.51,116.0,26.0,211.0,Apple
6.69,24.61,45.87,2616.0,907.72,105.0,26.0,185.0,Apple
5.77,11.78,31.0,2656.0,960.32,93.0,24.0,203.0,Apple
6.04,21.3,47.9,2240.0,835.33,87.0,21.0,228.0,Apple
6.61,10.42,45.95,1899.0,869.96,127.0,26.0,245.0,Apple
6.77,19.11,34.03,2123.0,727.44,145.0,19.0,158.0,Apple
5.9,23.83,42.66,1608.0,630.64,145.0,22.0,191.0,Apple
6.06,23.69,30.47,1764.0,605.62,125.0,20.0,202.0,Apple
6.1,11.37,43.04,2335.0,843.08,143.0,23.0,245.0,Apple
5.59,12.86,43.29,1881.0,792.78,134.0,30.0,182.0,Apple
6.9,12.47,46.14,1892.0,852.39,132.0,28.0,231.0,Apple
6.93,13.74,32.19,2985.0,868.91,126.0,25.0,231.0,Apple
6.0,13.79,42.43,2384.0,648.7,134.0,29.0,218.0,Apple
6.78,13.53,32.04,2657.0,972.45,128.0,26.0,153.0,Apple
6.45,23.14,31.99,1583.0,876.14,104.0,21.0,156.0,Apple
6.95,11.53,40.13,2508.0,808.98,137.0,18.0,150.0,Apple
5.91,23.73,36.83,1751.0,633.73,136.0,24.0,179.0,Apple
6.89,24.02,45.17,2908.0,648.19,142.0,28.0,198.0,Apple
6.8,26.68,41.31,1626.0,861.59,106.0,22.0,155.0,Apple
5.76,20.78,39.44,2086.0,846.77,102.0,16.0,224.0,Apple
6.24,22.56,42.85,2316.0,903.62,130.0,18.0,186.0,Apple
5.66,26.69,38.04,1430.0,903.97,113.0,25.0,192.0,Apple
6.85,20.59,40.38,2882.0,678.23,133.0,29.0,203.0,Apple
6.94,18.78,44.44,2244.0,648.47,131.0,24.0,171.0,Apple
5.63,12.55,34.43,2708.0,783.0,111.0,26.0,222.0,Apple
6.06,24.81,34.74,1743.0,698.49,118.0,19.0,222.0,Apple
5.71,13.45,35.84,1546.0,753.08,138.0,24.0,193.0,Apple
6.65,10.73,39.55,1537.0,861.07,81.0,24.0,155.0,Apple
5.58,20.65,39.96,3218.0,853.06,139.0,30.0,238.0,Apple
5.53,25.77,34.95,1872.0,762.06,104.0,22.0,209.0,Apple
6.43,21.94,48.98,2198.0,618.9,118.0,21.0,222.0,Apple
6.38,13.08,48.42,1510.0,758.51,116.0,26.0,211.0,Apple
5.91,22.84,41.02,3018.0,817.82,144.0,18.0,221.0,Apple
6.7,19.13,31.47,2007.0,867.27,108.0,19.0,170.0,Apple
6.8,24.66,40.5,2474.0,780.95,150.0,26.0,221.0,Apple
5.59,12.59,44.68,1821.0,897.08,141.0,20.0,209.0,Apple
5.92,26.09,34.95,1673.0,922.92,109.0,15.0,198.0,Apple
6.86,17.32,40.38,1743.0,761.66,84.0,26.0,184.0,Apple
5.63,24.02,40.42,2959.0,754.2,135.0,18.0,221.0,Apple
6.23,15.48,33.94,3064.0,635.95,100.0,20.0,163.0,Apple
6.75,16.25,35.82,2160.0,747.15,81.0,16.0,154.0,Apple
6.78,17.07,41.83,2665.0,985.09,111.0,20.0,180.0,Apple
6.62,13.23,42.55,2489.0,806.39,83.0,20.0,241.0,Apple
5.88,20.22,44.03,1496.0,601.71,94.0,24.0,235.0,Apple
6.95,11.53,40.13,2508.0,808.98,137.0,18.0,150.0,Apple
6.78,17.07,41.83,2665.0,985.09,111.0,20.0,180.0,Apple
5.58,20.65,39.96,3218.0,853.06,139.0,30.0,238.0,Apple
5.94,21.34,30.35,1712.0,612.08,103.0,17.0,176.0,Apple
6.7,16.44,36.91,2377.0,728.68,130.0,18.0,197.0,Apple
6.37,26.4,32.99,2267.0,820.74,105.0,25.0,161.0,Apple
5.65,15.86,45.95,1692.0,645.81,124.0,23.0,248.0,Apple
5.67,21.36,42.34,3076.0,617.08,112.0,23.0,186.0,Apple
6.91,25.68,35.89,1899.0,666.5,87.0,23.0,224.0,Apple
5.71,13.45,35.84,1546.0,753.08,138.0,24.0,193.0,Apple
6.69,24.61,45.87,2616.0,907.72,105.0,26.0,185.0,Apple
6.16,14.32,38.68,1519.0,775.26,148.0,29.0,182.0,Apple
6.68,24.44,42.66,2057.0,818.15,129.0,18.0,242.0,Apple
5.5,14.13,37.26,1500.0,635.11,89.0,24.0,152.0,Apple
5.55,16.83,48.4,2871.0,872.85,131.0,19.0,211.0,Apple
5.74,12.07,45.0,2210.0,606.3,96.0,17.0,161.0,Apple
6.0,10.77,46.16,2382.0,954.01,120.0,21.0,182.0,Apple
5.91,22.84,41.02,3018.0,817.82,144.0,18.0,221.0,Apple
5.59,12.59,44.68,1821.0,897.08,141.0,20.0,209.0,Apple
6.54,24.04,34.37,1738.0,811.24,130.0,19.0,206.0,Apple
6.98,16.96,44.19,1642.0,983.47,132.0,26.0,220.0,Apple
6.88,17.41,43.33,1924.0,604.67,98.0,30.0,244.0,Apple
6.13,19.79,37.99,2358.0,908.76,113.0,27.0,205.0,Apple
6.47,13.69,32.24,1844.0,874.37,132.0,27.0,174.0,Apple
6.5,19.36,46.28,3052.0,737.6,133.0,25.0,194.0,Apple
6.1,24.03,45.44,2509.0,750.03,100.0,28.0,158.0,Apple
6.8,26.68,41.31,1626.0,861.59,106.0,22.0,155.0,Apple
6.92,17.13,49.74,2176.0,720.53,112.0,22.0,166.0,Apple
5.58,15.08,39.73,1847.0,609.55,90.0,22.0,172.0,Apple
5.85,23.0,33.92,1765.0,817.18,125.0,16.0,167.0,Apple
6.79,21.39,48.23,2297.0,805.54,104.0,17.0,231.0,Apple
6.2,16.49,41.16,3161.0,927.21,115.0,24.0,203.0,Apple
6.47,11.23,31.61,2773.0,612.88,119.0,24.0,246.0,Apple
6.85,23.84,34.77,2226.0,609.79,91.0,26.0,172.0,Apple
5.65,15.86,45.95,1692.0,645.81,124.0,23.0,248.0,Apple
5.67,21.36,42.34,3076.0,617.08,112.0,23.0,186.0,Apple
5.73,22.29,43.11,2173.0,743.38,88.0,23.0,191.0,Apple
6.24,22.56,42.85,2316.0,903.62,130.0,18.0,186.0,Apple
5.9,10.33,39.47,1424.0,605.27,96.0,25.0,203.0,Apple
6.75,16.25,35.82,2160.0,747.15,81.0,16.0,154.0,Apple
6.84,24.62,38.62,2353.0,635.37,97.0,28.0,158.0,Apple
6.53,25.71,43.98,2301.0,985.9,123.0,21.0,214.0,Apple
6.47,13.38,37.67,1648.0,610.9,83.0,28.0,159.0,Apple
6.93,13.74,32.19,2985.0,868.91,126.0,25.0,231.0,Apple
6.53,17.92,33.33,1464.0,723.91,123.0,18.0,154.0,Apple
6.27,22.78,31.87,1610.0,674.5,102.0,25.0,180.0,Apple
6.68,24.44,42.66,2057.0,818.15,129.0,18.0,242.0,Apple
5.57,24.74,38.17,1549.0,938.96,107.0,19.0,189.0,Apple
6.27,22.78,31.87,1610.0,674.5,102.0,25.0,180.0,Apple
6.81,24.32,30.01,2770.0,758.84,121.0,21.0,195.0,Apple
6.48,23.66,48.14,2683.0,823.35,109.0,27.0,177.0,Apple
6.72,20.76,31.63,2270.0,802.49,134.0,30.0,181.0,Apple
6.96,22.15,38.9,2440.0,707.84,100.0,27.0,236.0,Apple
5.9,12.97,46.58,3022.0,695.22,88.0,30.0,219.0,Apple
6.84,11.44,42.84,1493.0,992.55,141.0,15.0,235.0,Apple
6.73,15.87,38.68,1854.0,683.55,111.0,23.0,166.0,Apple
6.78,11.0,37.89,2769.0,601.71,127.0,19.0,247.0,Apple
6.06,23.69,30.47,1764.0,605.62,125.0,20.0,202.0,Apple
6.9,26.41,31.65,2827.0,670.26,104.0,20.0,232.0,Apple
6.49,13.89,42.84,2784.0,894.85,125.0,30.0,224.0,Apple
6.57,15.37,34.4,2097.0,947.65,133.0,18.0,242.0,Apple
6.34,19.39,38.86,2708.0,754.86,135.0,19.0,243.0,Apple
6.52,15.29,46.77,2482.0,888.03,85.0,28.0,209.0,Apple
6.87,17.38,45.14,3180.0,995.92,132.0,22.0,199.0,Apple
5.89,11.14,43.34,2270.0,663.08,105.0,17.0,218.0,Apple
5.96,15.03,41.45,3042.0,720.86,145.0,21.0,206.0,Apple
6.87,22.69,37.1,3091.0,893.4,87.0,21.0,193.0,Apple
6.45,14.85,35.06,2177.0,930.24,111.0,25.0,159.0,Apple
6.47,11.23,31.61,2773.0,612.88,119.0,24.0,246.0,Apple
5.95,17.22,31.63,1791.0,852.84,81.0,23.0,200.0,Apple
6.29,11.42,35.41,2769.0,971.29,124.0,19.0,204.0,Apple
5.95,12.59,34.9,2518.0,910.58,123.0,19.0,241.0,Apple
6.92,14.01,39.83,2959.0,612.17,82.0,28.0,199.0,Apple
6.74,18.54,36.34,1899.0,943.64,147.0,15.0,195.0,Apple
6.47,13.69,32.24,1844.0,874.37,132.0,27.0,174.0,Apple
6.24,25.2,39.13,1482.0,923.77,94.0,27.0,184.0,Apple
5.88,26.26,32.27,3291.0,939.94,98.0,23.0,212.0,Apple
6.48,19.37,47.63,1561.0,884.13,112.0,25.0,243.0,Apple
6.92,17.13,49.74,2176.0,720.53,112.0,22.0,166.0,Apple
5.82,13.15,40.6,2715.0,725.94,123.0,15.0,214.0,Apple
6.54,12.65,31.03,2273.0,945.26,149.0,28.0,161.0,Apple
6.43,21.94,48.98,2198.0,618.9,118.0,21.0,222.0,Apple
6.87,22.69,37.1,3091.0,893.4,87.0,21.0,193.0,Apple
6.22,25.09,49.83,2808.0,837.43,121.0,24.0,206.0,Apple
6.89,19.53,34.26,1619.0,793.92,99.0,17.0,170.0,Apple
6.56,16.47,30.73,2398.0,834.47,114.0,20.0,219.0,Apple
6.76,19.0,31.44,2013.0,812.33,91.0,28.0,249.0,Apple
6.85,20.59,40.38,2882.0,678.23,133.0,29.0,203.0,Apple
6.58,17.35,46.24,1966.0,837.96,129.0,21.0,169.0,Apple
5.62,23.03,35.75,2345.0,879.73,142.0,22.0,201.0,Apple
6.77,15.14,39.27,3291.0,696.11,130.0,16.0,245.0,Apple
6.37,26.4,32.99,2267.0,820.74,105.0,25.0,161.0,Apple
6.91,19.98,38.9,2698.0,750.97,98.0,22.0,234.0,Apple
6.37,15.06,39.42,3167.0,994.41,110.0,27.0,245.0,Apple
6.87,21.12,38.69,2367.0,750.53,121.0,24.0,191.0,Apple
5.55,16.83,48.4,2871.0,872.85,131.0,19.0,211.0,Apple
6.9,26.41,31.65,2827.0,670.26,104.0,20.0,232.0,Apple
6.85,15.55,47.01,2369.0,712.71,82.0,25.0,199.0,Apple
6.22,25.35,32.31,2030.0,704.1,143.0,17.0,202.0,Apple
7.0,21.3,34.85,2501.0,672.45,130.0,27.0,180.0,Apple
5.81,26.62,39.87,1611.0,636.04,106.0,25.0,183.0,Apple
6.82,23.53,47.67,3063.0,624.37,129.0,20.0,236.0,Apple
6.38,18.91,43.89,2578.0,947.01,145.0,29.0,250.0,Apple
6.48,19.37,47.63,1561.0,884.13,112.0,25.0,243.0,Apple
5.53,24.56,43.35,2988.0,820.12,103.0,18.0,173.0,Apple
5.62,23.03,35.75,2345.0,879.73,142.0,22.0,201.0,Apple
5.96,15.03,41.45,3042.0,720.86,145.0,21.0,206.0,Apple
6.08,19.89,44.41,2677.0,886.13,139.0,23.0,203.0,Apple
6.9,12.47,46.14,1892.0,852.39,132.0,28.0,231.0,Apple
5.76,26.6,37.08,2329.0,656.7,125.0,16.0,162.0,Apple
5.77,25.01,32.02,3266.0,693.39,92.0,28.0,250.0,Apple
5.53,25.77,34.95,1872.0,762.06,104.0,22.0,209.0,Apple
6.98,23.79,44.97,2165.0,768.89,118.0,17.0,243.0,Apple
6.95,18.52,44.47,1507.0,633.58,147.0,24.0,170.0,Apple
6.73,15.87,38.68,1854.0,683.55,111.0,23.0,166.0,Apple
6.87,17.38,45.14,3180.0,995.92,132.0,22.0,199.0,Apple
5.74,12.07,45.0,2210.0,606.3,96.0,17.0,161.0,Apple
5.89,11.14,43.34,2270.0,663.08,105.0,17.0,218.0,Apple
6.77,21.03,30.76,2455.0,810.17,86.0,28.0,206.0,Apple
5.78,15.24,31.19,2184.0,701.23,100.0,28.0,187.0,Apple
6.84,20.68,46.38,2841.0,935.28,142.0,29.0,212.0,Apple
5.59,12.86,43.29,1881.0,792.78,134.0,30.0,182.0,Apple
5.88,23.92,44.43,1693.0,928.44,94.0,23.0,220.0,Apple
6.43,10.81,49.49,2309.0,619.89,127.0,20.0,153.0,Apple
6.62,20.93,46.7,1769.0,914.79,146.0,26.0,209.0,Apple
6.91,15.77,38.88,2410.0,637.34,116.0,27.0,184.0,Apple
6.77,21.03,30.76,2455.0,810.17,86.0,28.0,206.0,Apple
6.81,18.48,32.98,2633.0,797.43,102.0,21.0,180.0,Apple
6.5,25.12,32.41,1627.0,659.5,81.0,23.0,227.0,Apple
6.09,17.7,33.09,3203.0,805.01,87.0,18.0,191.0,Apple
6.0,10.77,46.16,2382.0,954.01,120.0,21.0,182.0,Apple
5.88,23.92,44.43,1693.0,928.44,94.0,23.0,220.0,Apple
6.47,13.38,37.67,1648.0,610.9,83.0,28.0,159.0,Apple
5.56,11.38,36.05,2274.0,980.65,106.0,30.0,193.0,Apple
6.84,24.34,47.88,3025.0,607.33,109.0,28.0,227.0,Apple
6.1,24.03,45.44,2509.0,750.03,100.0,28.0,158.0,Apple
6.92,22.05,47.41,3277.0,672.74,150.0,22.0,175.0,Apple
6.15,20.65,35.01,3160.0,600.59,129.0,21.0,195.0,Apple
6.92,26.03,30.92,1410.0,615.53,150.0,16.0,158.0,Apple
6.46,21.79,40.67,3104.0,872.87,100.0,28.0,174.0,Apple
6.88,19.82,35.28,3098.0,833.03,118.0,21.0,170.0,Apple
6.38,18.91,43.89,2578.0,947.01,145.0,29.0,250.0,Apple
5.95,17.22,31.63,1791.0,852.84,81.0,23.0,200.0,Apple
6.54,12.65,31.03,2273.0,945.26,149.0,28.0,161.0,Apple
6.5,19.36,46.28,3052.0,737.6,133.0,25.0,194.0,Apple
6.87,21.12,38.69,2367.0,750.53,121.0,24.0,191.0,Apple
6.89,24.87,48.07,2702.0,835.5,82.0,19.0,189.0,Apple
6.08,19.89,44.41,2677.0,886.13,139.0,23.0,203.0,Apple
5.81,26.62,39.87,1611.0,636.04,106.0,25.0,183.0,Apple
5.99,23.72,33.32,3130.0,707.01,146.0,29.0,200.0,Apple
5.92,26.09,34.95,1673.0,922.92,109.0,15.0,198.0,Apple
6.48,12.24,33.56,1902.0,661.1,112.0,30.0,176.0,Apple
5.63,24.02,40.42,2959.0,754.2,135.0,18.0,221.0,Apple
6.53,20.67,40.04,2411.0,645.64,148.0,23.0,177.0,Apple
